HNRNPK,TARDBP,NEAT1_position
3.999999999999999,12.285714285714285,3134
3.999999999999999,12.285714285714285,3135
3.999999999999999,12.285714285714285,3136
3.999999999999999,12.285714285714285,3137
3.999999999999999,12.285714285714285,3138
3.999999999999999,12.285714285714285,3139
3.999999999999999,12.285714285714285,3140
3.999999999999999,12.285714285714285,3141
3.999999999999999,12.285714285714285,3142
3.999999999999999,12.285714285714285,3143
3.999999999999999,12.285714285714285,3144
3.999999999999999,12.285714285714285,3145
3.999999999999999,12.285714285714285,3146
3.999999999999999,12.285714285714285,3147
3.999999999999999,12.285714285714285,3148
3.999999999999999,12.285714285714285,3149
3.999999999999999,12.285714285714285,3150
3.999999999999999,12.285714285714285,3151
3.999999999999999,12.285714285714285,3152
3.999999999999999,12.285714285714285,3153
3.999999999999999,12.285714285714285,3154
3.999999999999999,12.285714285714285,3155
3.999999999999999,12.285714285714285,3156
3.999999999999999,12.285714285714285,3157
3.999999999999999,12.285714285714285,3158
3.999999999999999,12.285714285714285,3159
3.999999999999999,12.285714285714285,3160
3.999999999999999,12.285714285714285,3161
3.999999999999999,12.285714285714285,3162
3.999999999999999,12.285714285714285,3163
3.999999999999999,12.285714285714285,3164
3.999999999999999,12.285714285714285,3165
3.999999999999999,12.285714285714285,3166
3.999999999999999,12.285714285714285,3167
3.999999999999999,12.285714285714285,3168
3.999999999999999,12.285714285714285,3169
3.999999999999999,12.285714285714285,3170
3.999999999999999,12.285714285714285,3171
3.999999999999999,12.285714285714285,3172
3.999999999999999,12.285714285714285,3173
3.999999999999999,12.285714285714285,3174
3.999999999999999,12.285714285714285,3175
3.999999999999999,12.285714285714285,3176
3.999999999999999,12.285714285714285,3177
3.999999999999999,12.285714285714285,3178
3.999999999999999,12.285714285714285,3179
3.999999999999999,12.285714285714285,3180
3.999999999999999,12.285714285714285,3181
3.999999999999999,12.285714285714285,3182
3.999999999999999,12.285714285714285,3183
3.999999999999999,12.285714285714285,3184
3.999999999999999,12.285714285714285,3185
3.999999999999999,12.285714285714285,3186
3.999999999999999,12.285714285714285,3187
3.999999999999999,12.285714285714285,3188
3.999999999999999,12.285714285714285,3189
3.9999999999999996,12.285714285714285,3190
4.142857142857142,12.285714285714285,3191
4.142857142857142,12.285714285714285,3192
4.142857142857142,12.285714285714285,3193
4.142857142857142,12.285714285714285,3194
3.1428571428571423,12.285714285714285,3195
3.999999999999999,12.285714285714285,3196
3.999999999999999,12.285714285714285,3197
3.999999999999999,12.285714285714285,3198
3.999999999999999,12.285714285714285,3199
3.999999999999999,12.285714285714285,3200
3.1428571428571423,12.285714285714285,3201
3.1428571428571423,12.285714285714285,3202
3.1428571428571423,12.285714285714285,3203
3.1428571428571423,12.285714285714285,3204
3.1428571428571423,12.285714285714285,3205
3.1428571428571423,12.285714285714285,3206
3.1428571428571423,12.285714285714285,3207
3.1428571428571423,12.285714285714285,3208
3.1428571428571423,12.285714285714285,3209
3.1428571428571423,12.285714285714285,3210
3.1428571428571423,12.285714285714285,3211
3.1428571428571423,12.285714285714285,3212
3.1428571428571423,12.285714285714285,3213
3.1428571428571423,12.285714285714285,3214
3.1428571428571423,12.285714285714285,3215
3.1428571428571423,13.142857142857142,3216
3.1428571428571423,13.142857142857142,3217
3.1428571428571423,13.142857142857142,3218
3.1428571428571423,13.142857142857142,3219
3.1428571428571423,13.142857142857142,3220
3.1428571428571423,13.142857142857142,3221
3.1428571428571423,13.142857142857142,3222
3.1428571428571423,13.142857142857142,3223
3.1428571428571423,13.142857142857142,3224
3.1428571428571423,13.142857142857142,3225
3.1428571428571423,13.142857142857142,3226
3.1428571428571423,13.142857142857142,3227
3.1428571428571423,13.142857142857142,3228
3.1428571428571423,13.142857142857142,3229
3.1428571428571423,13.142857142857142,3230
3.1428571428571423,13.142857142857142,3231
3.1428571428571423,13.142857142857142,3232
3.1428571428571423,13.142857142857142,3233
3.1428571428571423,13.0,3234
3.1428571428571423,13.0,3235
3.1428571428571423,13.0,3236
3.1428571428571423,13.0,3237
3.1428571428571423,13.0,3238
3.1428571428571423,12.142857142857142,3239
3.1428571428571423,12.142857142857142,3240
3.1428571428571423,12.142857142857142,3241
3.1428571428571423,12.142857142857142,3242
3.1428571428571423,12.142857142857142,3243
3.1428571428571423,12.142857142857142,3244
3.1428571428571423,12.142857142857142,3245
3.1428571428571423,12.285714285714285,3246
3.1428571428571423,12.285714285714285,3247
3.1428571428571423,12.285714285714285,3248
3.1428571428571423,12.285714285714285,3249
3.1428571428571423,12.285714285714285,3250
3.1428571428571423,12.285714285714285,3251
3.1428571428571423,12.285714285714285,3252
3.1428571428571423,12.285714285714285,3253
3.1428571428571423,12.285714285714285,3254
3.1428571428571423,12.285714285714285,3255
3.1428571428571423,12.285714285714285,3256
3.1428571428571423,12.285714285714285,3257
3.1428571428571423,12.285714285714285,3258
3.1428571428571423,12.285714285714285,3259
3.1428571428571423,12.285714285714285,3260
3.1428571428571423,12.285714285714285,3261
3.1428571428571423,12.285714285714285,3262
3.285714285714285,12.285714285714285,3263
4.285714285714285,12.285714285714285,3264
4.285714285714285,12.285714285714285,3265
4.285714285714285,12.285714285714285,3266
4.285714285714285,12.285714285714285,3267
4.285714285714285,12.285714285714285,3268
4.285714285714285,12.285714285714285,3269
5.142857142857142,12.285714285714285,3270
5.142857142857142,12.285714285714285,3271
5.142857142857142,12.285714285714285,3272
5.142857142857142,12.285714285714285,3273
5.142857142857142,12.285714285714285,3274
5.142857142857142,12.285714285714285,3275
5.142857142857142,12.285714285714285,3276
5.142857142857142,12.285714285714285,3277
5.142857142857142,12.285714285714285,3278
5.142857142857142,12.285714285714285,3279
5.142857142857142,12.285714285714285,3280
5.142857142857142,12.285714285714285,3281
5.142857142857142,12.285714285714285,3282
5.142857142857142,12.285714285714285,3283
5.142857142857142,12.285714285714285,3284
5.142857142857142,12.285714285714285,3285
5.142857142857142,12.285714285714285,3286
5.142857142857142,12.285714285714285,3287
5.142857142857142,12.285714285714285,3288
5.142857142857142,12.285714285714285,3289
5.142857142857142,12.285714285714285,3290
5.142857142857142,12.285714285714285,3291
5.142857142857142,12.285714285714285,3292
5.142857142857142,12.285714285714285,3293
5.142857142857142,12.285714285714285,3294
5.142857142857142,12.285714285714285,3295
5.142857142857142,12.285714285714285,3296
5.142857142857142,12.285714285714285,3297
5.142857142857142,12.428571428571427,3298
5.142857142857142,12.428571428571427,3299
5.142857142857142,12.428571428571427,3300
5.142857142857142,12.428571428571427,3301
5.142857142857142,12.428571428571427,3302
5.142857142857142,12.428571428571427,3303
5.142857142857142,12.428571428571427,3304
5.142857142857142,12.428571428571427,3305
5.142857142857142,12.428571428571427,3306
5.142857142857142,12.428571428571427,3307
5.142857142857142,12.428571428571427,3308
5.142857142857142,12.428571428571427,3309
5.142857142857142,12.428571428571427,3310
5.142857142857142,12.428571428571427,3311
5.142857142857142,12.428571428571427,3312
5.142857142857142,12.428571428571427,3313
5.142857142857142,12.428571428571427,3314
5.142857142857142,12.428571428571427,3315
5.142857142857142,12.428571428571427,3316
5.142857142857142,12.428571428571427,3317
5.142857142857142,12.428571428571427,3318
5.142857142857142,12.428571428571427,3319
5.142857142857142,12.428571428571427,3320
5.142857142857142,12.428571428571427,3321
5.142857142857142,12.428571428571427,3322
5.142857142857142,12.428571428571427,3323
5.142857142857142,12.428571428571427,3324
5.142857142857142,12.428571428571427,3325
5.142857142857142,12.428571428571427,3326
5.142857142857142,12.428571428571427,3327
5.142857142857142,12.428571428571427,3328
5.142857142857142,12.428571428571427,3329
5.142857142857142,12.428571428571427,3330
5.142857142857142,12.428571428571427,3331
5.142857142857142,12.428571428571427,3332
5.142857142857142,12.428571428571427,3333
5.142857142857142,12.428571428571427,3334
5.142857142857142,12.428571428571427,3335
5.142857142857142,12.428571428571427,3336
5.142857142857142,12.428571428571427,3337
5.142857142857142,12.428571428571427,3338
5.142857142857142,12.428571428571427,3339
5.142857142857142,12.428571428571427,3340
5.142857142857142,12.428571428571427,3341
5.142857142857142,12.428571428571427,3342
5.142857142857142,12.428571428571427,3343
5.142857142857142,12.428571428571427,3344
5.142857142857142,12.428571428571427,3345
5.142857142857142,12.428571428571427,3346
5.142857142857142,12.428571428571427,3347
5.142857142857142,12.428571428571427,3348
5.142857142857142,12.428571428571427,3349
5.142857142857142,12.428571428571427,3350
5.142857142857142,12.428571428571427,3351
5.142857142857142,12.428571428571427,3352
5.142857142857142,12.428571428571427,3353
5.142857142857142,12.428571428571427,3354
5.142857142857142,12.428571428571427,3355
5.142857142857142,12.428571428571427,3356
5.142857142857142,12.428571428571427,3357
5.142857142857142,12.428571428571427,3358
5.142857142857142,12.428571428571427,3359
5.142857142857142,12.428571428571427,3360
5.142857142857142,12.428571428571427,3361
5.142857142857142,12.428571428571427,3362
5.142857142857142,12.428571428571427,3363
5.142857142857142,12.571428571428571,3364
5.142857142857142,12.571428571428571,3365
5.142857142857142,12.571428571428571,3366
5.142857142857142,12.571428571428571,3367
5.142857142857142,12.571428571428571,3368
5.142857142857142,12.571428571428571,3369
5.142857142857142,12.571428571428571,3370
5.142857142857142,12.571428571428571,3371
5.142857142857142,12.571428571428571,3372
5.142857142857142,12.571428571428571,3373
5.142857142857142,12.571428571428571,3374
5.142857142857142,12.571428571428571,3375
5.142857142857142,12.571428571428571,3376
5.142857142857142,12.571428571428571,3377
5.142857142857142,12.571428571428571,3378
5.142857142857142,12.571428571428571,3379
5.142857142857142,12.571428571428571,3380
5.142857142857142,12.571428571428571,3381
5.142857142857142,12.571428571428571,3382
5.142857142857142,12.571428571428571,3383
5.142857142857142,12.571428571428571,3384
5.142857142857142,12.571428571428571,3385
5.142857142857142,12.571428571428571,3386
5.142857142857142,12.571428571428571,3387
5.142857142857142,12.571428571428571,3388
5.142857142857142,12.571428571428571,3389
5.142857142857142,12.571428571428571,3390
5.142857142857142,12.571428571428571,3391
5.142857142857142,12.571428571428571,3392
5.142857142857142,12.571428571428571,3393
5.142857142857142,12.571428571428571,3394
5.142857142857142,12.571428571428571,3395
5.142857142857142,12.571428571428571,3396
5.142857142857142,12.571428571428571,3397
5.142857142857142,12.571428571428571,3398
5.142857142857142,12.571428571428571,3399
5.142857142857142,12.571428571428571,3400
5.142857142857142,12.571428571428571,3401
5.142857142857142,12.571428571428571,3402
5.142857142857142,12.571428571428571,3403
5.142857142857142,12.571428571428571,3404
5.142857142857142,12.571428571428571,3405
5.142857142857142,12.571428571428571,3406
5.142857142857142,12.571428571428571,3407
5.142857142857142,12.571428571428571,3408
5.142857142857142,12.571428571428571,3409
5.142857142857142,12.571428571428571,3410
5.142857142857142,12.571428571428571,3411
5.142857142857142,12.571428571428571,3412
5.142857142857142,12.571428571428571,3413
5.142857142857142,12.571428571428571,3414
5.142857142857142,12.571428571428571,3415
5.142857142857142,12.571428571428571,3416
5.142857142857142,12.571428571428571,3417
5.142857142857142,12.571428571428571,3418
5.142857142857142,12.571428571428571,3419
5.142857142857142,12.571428571428571,3420
5.142857142857142,12.571428571428571,3421
5.142857142857142,12.571428571428571,3422
5.142857142857142,12.714285714285714,3423
5.142857142857142,12.714285714285714,3424
5.142857142857142,12.714285714285714,3425
5.142857142857142,12.714285714285714,3426
5.142857142857142,12.714285714285714,3427
5.142857142857142,12.714285714285714,3428
5.142857142857142,12.714285714285714,3429
5.142857142857142,12.714285714285714,3430
5.142857142857142,12.714285714285714,3431
5.142857142857142,12.714285714285714,3432
5.142857142857142,12.714285714285714,3433
5.142857142857142,12.714285714285714,3434
5.142857142857142,12.714285714285714,3435
5.142857142857142,12.714285714285714,3436
5.142857142857142,12.714285714285714,3437
5.142857142857142,12.714285714285714,3438
5.142857142857142,12.714285714285714,3439
5.142857142857142,12.714285714285714,3440
5.142857142857142,12.714285714285714,3441
5.142857142857142,12.714285714285714,3442
5.142857142857142,12.714285714285714,3443
5.142857142857142,12.714285714285714,3444
5.142857142857142,12.714285714285714,3445
5.142857142857142,12.714285714285714,3446
5.142857142857142,12.714285714285714,3447
5.142857142857142,12.714285714285714,3448
5.142857142857142,12.714285714285714,3449
5.142857142857142,12.714285714285714,3450
5.142857142857142,12.714285714285714,3451
5.142857142857142,12.714285714285714,3452
5.142857142857142,12.714285714285714,3453
5.142857142857142,12.714285714285714,3454
5.142857142857142,12.714285714285714,3455
5.142857142857142,12.714285714285714,3456
5.142857142857142,12.714285714285714,3457
5.142857142857142,12.714285714285714,3458
5.142857142857142,12.714285714285714,3459
5.142857142857142,12.714285714285714,3460
5.142857142857142,12.714285714285714,3461
5.142857142857142,12.714285714285714,3462
5.142857142857142,12.714285714285714,3463
5.142857142857142,12.714285714285714,3464
5.142857142857142,12.714285714285714,3465
5.142857142857142,12.714285714285714,3466
5.142857142857142,12.714285714285714,3467
5.142857142857142,12.714285714285714,3468
5.142857142857142,12.714285714285714,3469
5.142857142857142,12.714285714285714,3470
5.142857142857142,12.714285714285714,3471
5.142857142857142,11.857142857142856,3472
5.142857142857142,11.714285714285714,3473
5.142857142857142,10.857142857142858,3474
5.142857142857142,10.857142857142858,3475
5.142857142857142,10.0,3476
5.142857142857142,9.857142857142858,3477
5.142857142857142,9.857142857142858,3478
5.142857142857142,9.857142857142858,3479
5.142857142857142,9.857142857142858,3480
5.142857142857142,9.857142857142858,3481
5.142857142857142,9.857142857142858,3482
5.142857142857142,9.857142857142858,3483
5.142857142857142,9.857142857142858,3484
5.142857142857142,9.857142857142858,3485
5.142857142857142,9.857142857142858,3486
5.142857142857142,9.857142857142858,3487
5.142857142857142,9.857142857142858,3488
5.142857142857142,9.857142857142858,3489
5.142857142857142,9.857142857142858,3490
5.142857142857142,9.857142857142858,3491
5.142857142857142,9.857142857142858,3492
5.142857142857142,9.857142857142858,3493
5.142857142857142,9.857142857142858,3494
5.142857142857142,9.857142857142858,3495
5.142857142857142,9.857142857142858,3496
5.142857142857142,9.857142857142858,3497
5.142857142857142,9.857142857142858,3498
5.142857142857142,9.857142857142858,3499
5.142857142857142,9.857142857142858,3500
5.142857142857142,9.857142857142858,3501
