FUS,TAF15,EWSR1,NEAT1_position
10.0,11.0,15.428571428571427,3678
10.0,11.0,15.428571428571427,3679
10.0,11.0,15.428571428571427,3680
10.0,11.0,15.428571428571427,3681
10.0,11.0,15.428571428571427,3682
10.0,11.0,15.428571428571427,3683
10.0,11.0,15.428571428571427,3684
10.0,11.0,15.428571428571427,3685
10.0,11.0,15.428571428571427,3686
10.0,11.0,15.428571428571427,3687
10.0,11.0,15.428571428571427,3688
10.0,11.0,15.428571428571427,3689
10.0,11.0,15.428571428571427,3690
10.0,11.0,15.428571428571427,3691
10.0,11.0,15.428571428571427,3692
10.0,11.0,15.428571428571427,3693
10.0,11.0,15.428571428571427,3694
10.0,11.0,15.428571428571427,3695
10.0,11.0,15.428571428571427,3696
10.0,11.0,15.428571428571427,3697
10.0,11.0,15.428571428571427,3698
10.0,11.0,15.428571428571427,3699
10.0,11.0,15.428571428571427,3700
10.0,11.0,15.428571428571427,3701
10.0,11.0,15.428571428571427,3702
10.0,11.0,15.428571428571427,3703
10.0,11.0,15.428571428571427,3704
10.0,11.0,15.428571428571427,3705
10.0,11.0,15.428571428571427,3706
10.0,11.0,15.428571428571427,3707
10.0,11.0,15.428571428571427,3708
10.0,11.0,15.428571428571427,3709
10.0,11.0,15.428571428571427,3710
10.0,11.0,15.428571428571427,3711
10.0,11.0,15.428571428571427,3712
10.0,11.0,15.428571428571427,3713
10.0,11.0,15.428571428571427,3714
10.0,11.0,15.428571428571427,3715
10.0,11.0,15.428571428571427,3716
10.0,11.0,15.428571428571427,3717
10.0,11.0,15.428571428571427,3718
10.0,11.0,15.428571428571427,3719
10.0,11.0,15.428571428571427,3720
10.0,11.0,15.428571428571427,3721
10.0,11.0,15.428571428571427,3722
10.0,11.0,15.428571428571427,3723
10.0,11.0,15.428571428571427,3724
10.0,11.0,15.428571428571427,3725
10.0,11.0,15.428571428571427,3726
10.0,11.0,15.428571428571427,3727
10.0,11.0,15.428571428571427,3728
10.0,11.0,15.428571428571427,3729
10.0,11.0,14.57142857142857,3730
10.0,11.0,13.714285714285714,3731
10.0,10.0,13.714285714285714,3732
10.0,10.0,13.571428571428571,3733
10.0,10.0,13.428571428571427,3734
9.0,10.0,13.428571428571427,3735
8.0,10.0,12.571428571428571,3736
8.0,10.0,11.714285714285714,3737
8.0,10.0,11.714285714285714,3738
8.0,10.0,11.571428571428571,3739
8.0,10.0,11.571428571428571,3740
8.0,10.0,11.571428571428571,3741
8.0,10.0,11.571428571428571,3742
8.0,10.0,11.571428571428571,3743
8.0,10.0,11.571428571428571,3744
8.0,10.0,11.571428571428571,3745
7.0,10.0,11.428571428571427,3746
7.0,10.0,11.428571428571427,3747
7.0,10.0,11.428571428571427,3748
7.0,10.0,11.428571428571427,3749
6.0,10.0,11.428571428571427,3750
6.0,10.0,10.571428571428571,3751
6.0,10.0,10.571428571428571,3752
6.0,10.0,10.571428571428571,3753
6.0,10.0,10.571428571428571,3754
6.0,10.0,10.571428571428571,3755
6.0,10.0,10.571428571428571,3756
6.0,10.0,10.571428571428571,3757
6.0,10.0,10.571428571428571,3758
6.0,10.0,10.428571428571427,3759
6.0,10.0,10.428571428571427,3760
6.0,10.0,9.571428571428571,3761
6.0,10.0,9.571428571428571,3762
6.0,10.0,8.714285714285714,3763
6.0,10.0,8.714285714285714,3764
6.0,10.0,8.714285714285714,3765
6.0,10.0,8.714285714285714,3766
6.0,10.0,8.714285714285714,3767
6.0,10.0,8.714285714285714,3768
6.0,10.0,8.714285714285714,3769
6.0,10.0,8.714285714285714,3770
6.0,10.0,8.714285714285714,3771
6.0,10.0,8.714285714285714,3772
6.0,10.0,8.714285714285714,3773
6.0,10.0,8.714285714285714,3774
6.0,10.0,8.714285714285714,3775
6.0,10.0,8.714285714285714,3776
6.0,10.0,8.714285714285714,3777
6.0,10.0,8.714285714285714,3778
6.0,10.0,8.714285714285714,3779
6.0,10.0,8.714285714285714,3780
6.0,10.0,8.714285714285714,3781
6.0,10.0,8.714285714285714,3782
6.0,10.0,8.714285714285714,3783
6.0,10.0,8.714285714285714,3784
6.0,10.0,9.571428571428571,3785
6.0,11.0,9.571428571428571,3786
6.0,11.0,9.571428571428571,3787
6.0,11.0,9.571428571428571,3788
6.0,11.0,9.571428571428571,3789
6.0,11.0,9.571428571428571,3790
6.0,11.0,9.571428571428571,3791
6.0,11.0,9.571428571428571,3792
6.0,11.0,9.571428571428571,3793
6.0,11.0,9.571428571428571,3794
6.0,11.0,9.571428571428571,3795
6.0,11.0,9.714285714285714,3796
6.0,11.0,9.714285714285714,3797
6.0,11.0,9.714285714285714,3798
6.0,11.0,9.714285714285714,3799
6.0,11.0,9.714285714285714,3800
6.0,11.0,9.714285714285714,3801
6.0,11.0,9.714285714285714,3802
6.0,11.0,9.714285714285714,3803
6.0,11.0,9.714285714285714,3804
6.0,11.0,9.714285714285714,3805
7.0,11.0,9.714285714285714,3806
7.0,11.0,9.714285714285714,3807
8.0,11.0,10.571428571428571,3808
8.0,11.0,10.571428571428571,3809
8.0,11.0,10.571428571428571,3810
8.0,11.0,10.571428571428571,3811
8.0,11.0,10.571428571428571,3812
8.0,11.0,10.571428571428571,3813
8.0,11.0,10.571428571428571,3814
8.0,11.0,10.571428571428571,3815
8.0,11.0,10.571428571428571,3816
8.0,11.0,10.571428571428571,3817
8.0,11.0,10.571428571428571,3818
8.0,11.0,10.571428571428571,3819
8.0,11.0,10.571428571428571,3820
8.0,11.0,10.571428571428571,3821
8.0,11.0,10.571428571428571,3822
8.0,11.0,10.571428571428571,3823
8.0,11.0,10.571428571428571,3824
8.0,11.0,10.571428571428571,3825
8.0,11.0,10.571428571428571,3826
8.0,11.0,10.571428571428571,3827
8.0,11.0,10.571428571428571,3828
8.0,11.0,10.571428571428571,3829
8.0,11.0,10.571428571428571,3830
8.0,11.0,10.571428571428571,3831
8.0,11.0,10.571428571428571,3832
8.0,11.0,10.571428571428571,3833
8.0,11.0,10.571428571428571,3834
8.0,11.0,10.571428571428571,3835
8.0,11.0,10.571428571428571,3836
8.0,11.0,10.571428571428571,3837
8.0,11.0,10.571428571428571,3838
8.0,11.0,10.571428571428571,3839
8.0,11.0,10.571428571428571,3840
8.0,11.0,10.571428571428571,3841
8.0,11.0,10.571428571428571,3842
8.0,11.0,10.571428571428571,3843
8.0,11.0,10.571428571428571,3844
8.0,11.0,10.571428571428571,3845
8.0,11.0,10.571428571428571,3846
8.0,11.0,10.571428571428571,3847
8.0,11.0,10.571428571428571,3848
8.0,11.0,10.571428571428571,3849
8.0,11.0,10.571428571428571,3850
8.0,11.0,10.571428571428571,3851
8.0,11.0,10.571428571428571,3852
8.0,11.0,10.571428571428571,3853
8.0,11.0,10.571428571428571,3854
8.0,11.0,10.571428571428571,3855
8.0,11.0,10.571428571428571,3856
8.0,11.0,10.571428571428571,3857
8.0,11.0,10.571428571428571,3858
8.0,11.0,10.571428571428571,3859
8.0,11.0,10.571428571428571,3860
8.0,11.0,10.571428571428571,3861
8.0,11.0,10.571428571428571,3862
8.0,11.0,10.571428571428571,3863
8.0,11.0,10.571428571428571,3864
8.0,11.0,10.571428571428571,3865
8.0,11.0,10.571428571428571,3866
8.0,11.0,10.571428571428571,3867
8.0,11.0,10.571428571428571,3868
8.0,11.0,10.571428571428571,3869
8.0,11.0,11.428571428571429,3870
8.0,11.0,11.428571428571429,3871
8.0,11.0,11.571428571428571,3872
8.0,11.0,11.571428571428571,3873
8.0,11.0,11.571428571428571,3874
8.0,11.0,11.571428571428571,3875
8.0,11.0,11.571428571428571,3876
8.0,11.0,11.571428571428571,3877
8.0,11.0,11.571428571428571,3878
8.0,11.0,11.571428571428571,3879
8.0,11.0,11.571428571428571,3880
8.0,11.0,11.571428571428571,3881
8.0,11.0,11.571428571428571,3882
8.0,11.0,11.571428571428571,3883
8.0,11.0,11.571428571428571,3884
8.0,11.0,11.571428571428571,3885
8.0,11.0,11.571428571428571,3886
8.0,11.0,11.571428571428571,3887
8.0,11.0,11.571428571428571,3888
8.0,11.0,11.571428571428571,3889
8.0,11.0,11.571428571428571,3890
8.0,11.0,11.571428571428571,3891
8.0,11.0,11.571428571428571,3892
8.0,11.0,11.571428571428571,3893
8.0,11.0,11.571428571428571,3894
8.0,11.0,11.571428571428571,3895
8.0,11.0,11.571428571428571,3896
8.0,11.0,11.571428571428571,3897
8.0,11.0,11.571428571428571,3898
8.0,11.0,11.571428571428571,3899
8.0,11.0,11.571428571428571,3900
8.0,11.0,11.571428571428571,3901
8.0,11.0,11.571428571428571,3902
8.0,11.0,11.571428571428571,3903
8.0,11.0,11.571428571428571,3904
8.0,11.0,11.571428571428571,3905
8.0,11.0,11.571428571428571,3906
8.0,11.0,11.571428571428571,3907
8.0,11.0,11.571428571428571,3908
8.0,11.0,11.571428571428571,3909
8.0,11.0,11.571428571428571,3910
8.0,11.0,11.571428571428571,3911
8.0,11.0,11.571428571428571,3912
8.0,11.0,11.571428571428571,3913
8.0,11.0,11.571428571428571,3914
8.0,11.0,11.571428571428571,3915
8.0,11.0,11.571428571428571,3916
8.0,11.0,11.571428571428571,3917
8.0,11.0,11.571428571428571,3918
8.0,11.0,11.571428571428571,3919
8.0,11.0,11.571428571428571,3920
8.0,11.0,11.571428571428571,3921
8.0,11.0,11.571428571428571,3922
8.0,11.0,11.571428571428571,3923
8.0,11.0,11.571428571428571,3924
8.0,11.0,11.571428571428571,3925
8.0,11.0,11.571428571428571,3926
8.0,11.0,11.571428571428571,3927
8.0,11.0,11.571428571428571,3928
8.0,11.0,11.571428571428571,3929
8.0,11.0,11.571428571428571,3930
8.0,11.0,11.571428571428571,3931
8.0,11.0,11.571428571428571,3932
8.0,11.0,11.571428571428571,3933
8.0,11.0,11.571428571428571,3934
8.0,11.0,11.571428571428571,3935
8.0,11.0,11.571428571428571,3936
8.0,11.0,11.571428571428571,3937
8.0,11.0,11.571428571428571,3938
8.0,11.0,11.571428571428571,3939
8.0,11.0,11.571428571428571,3940
8.0,11.0,11.571428571428571,3941
8.0,11.0,11.571428571428571,3942
8.0,11.0,11.571428571428571,3943
8.0,11.0,11.571428571428571,3944
8.0,11.0,11.571428571428571,3945
8.0,11.0,11.571428571428571,3946
8.0,11.0,11.571428571428571,3947
8.0,11.0,11.571428571428571,3948
8.0,11.0,11.571428571428571,3949
8.0,11.0,11.571428571428571,3950
8.0,11.0,12.428571428571427,3951
8.0,11.0,12.428571428571427,3952
8.0,11.0,12.428571428571427,3953
8.0,11.0,12.428571428571427,3954
8.0,11.0,12.428571428571427,3955
8.0,11.0,12.428571428571427,3956
8.0,11.0,12.428571428571427,3957
8.0,11.0,12.428571428571427,3958
8.0,11.0,12.428571428571427,3959
8.0,11.0,12.428571428571427,3960
8.0,11.0,12.428571428571427,3961
8.0,11.0,12.428571428571427,3962
8.0,11.0,12.428571428571427,3963
8.0,11.0,12.428571428571427,3964
8.0,11.0,12.428571428571427,3965
8.0,11.0,12.428571428571427,3966
8.0,11.0,12.428571428571427,3967
8.0,11.0,12.428571428571427,3968
8.0,11.0,12.428571428571427,3969
8.0,11.0,12.428571428571427,3970
8.0,11.0,12.428571428571427,3971
8.0,11.0,12.428571428571427,3972
8.0,11.0,12.428571428571427,3973
8.0,11.0,12.428571428571427,3974
8.0,11.0,12.428571428571427,3975
8.0,11.0,12.428571428571427,3976
8.0,11.0,12.428571428571427,3977
8.0,11.0,12.428571428571427,3978
8.0,11.0,12.428571428571427,3979
8.0,11.0,12.428571428571427,3980
8.0,11.0,12.428571428571427,3981
8.0,11.0,12.428571428571427,3982
8.0,11.0,12.428571428571427,3983
8.0,11.0,12.428571428571427,3984
8.0,11.0,12.428571428571427,3985
8.0,11.0,12.428571428571427,3986
8.0,11.0,12.428571428571427,3987
8.0,11.0,12.428571428571427,3988
8.0,11.0,12.428571428571427,3989
8.0,11.0,12.428571428571427,3990
8.0,11.0,12.428571428571427,3991
8.0,11.0,13.285714285714285,3992
8.0,11.0,13.285714285714285,3993
8.0,11.0,13.285714285714285,3994
8.0,11.0,13.285714285714285,3995
8.0,11.0,13.285714285714285,3996
8.0,10.0,13.285714285714285,3997
8.0,10.0,13.285714285714285,3998
8.0,10.0,13.285714285714285,3999
8.0,10.0,13.285714285714285,4000
8.0,10.0,13.285714285714285,4001
8.0,10.0,13.285714285714285,4002
8.0,10.0,13.285714285714285,4003
8.0,10.0,13.285714285714285,4004
9.0,10.0,13.285714285714285,4005
9.0,10.0,13.285714285714285,4006
9.0,10.0,13.285714285714285,4007
9.0,10.0,13.285714285714285,4008
9.0,10.0,13.285714285714285,4009
9.0,10.0,13.285714285714285,4010
10.0,10.0,14.142857142857142,4011
10.0,10.0,14.142857142857142,4012
10.0,10.0,14.142857142857142,4013
10.0,10.0,14.142857142857142,4014
10.0,10.0,14.142857142857142,4015
10.0,10.0,14.142857142857142,4016
10.0,10.0,14.142857142857142,4017
10.0,10.0,15.0,4018
10.0,10.0,15.0,4019
10.0,10.0,15.0,4020
10.0,10.0,15.0,4021
10.0,10.0,15.0,4022
10.0,10.0,15.0,4023
9.0,10.0,15.0,4024
9.0,10.0,15.0,4025
9.0,10.0,15.0,4026
9.0,10.0,15.0,4027
9.0,10.0,15.0,4028
9.0,10.0,15.0,4029
9.0,10.0,15.0,4030
9.0,10.0,15.0,4031
9.0,10.0,15.0,4032
9.0,10.0,15.0,4033
9.0,10.0,15.0,4034
9.0,10.0,15.0,4035
9.0,10.0,15.0,4036
9.0,10.0,15.0,4037
9.0,10.0,15.0,4038
9.0,10.0,15.0,4039
9.0,10.0,15.0,4040
9.0,10.0,15.0,4041
9.0,10.0,15.0,4042
9.0,10.0,15.0,4043
9.0,10.0,15.0,4044
9.0,10.0,15.0,4045
9.0,10.0,15.0,4046
9.0,10.0,15.0,4047
9.0,10.0,15.0,4048
9.0,10.0,15.0,4049
9.0,10.0,15.0,4050
9.0,10.0,15.0,4051
9.0,10.0,15.0,4052
9.0,10.0,15.0,4053
9.0,10.0,15.0,4054
9.0,10.0,15.0,4055
10.0,10.0,15.142857142857142,4056
10.0,11.0,15.142857142857142,4057
10.0,11.0,15.142857142857142,4058
10.0,11.0,16.0,4059
10.0,12.0,16.0,4060
10.0,12.0,16.0,4061
10.0,12.0,15.142857142857142,4062
10.0,12.0,14.285714285714285,4063
10.0,11.0,15.142857142857142,4064
10.0,11.0,15.142857142857142,4065
10.0,11.0,15.142857142857142,4066
10.0,11.0,15.142857142857142,4067
10.0,11.0,15.142857142857142,4068
10.0,11.0,15.142857142857142,4069
10.0,11.0,15.142857142857142,4070
10.0,11.0,15.142857142857142,4071
10.0,11.0,15.142857142857142,4072
10.0,11.0,15.142857142857142,4073
10.0,11.0,15.142857142857142,4074
10.0,11.0,15.142857142857142,4075
10.0,11.0,15.142857142857142,4076
10.0,11.0,15.142857142857142,4077
10.0,11.0,15.142857142857142,4078
10.0,11.0,15.142857142857142,4079
10.0,11.0,15.142857142857142,4080
10.0,11.0,15.142857142857142,4081
10.0,11.0,15.142857142857142,4082
11.0,11.0,15.142857142857142,4083
11.0,11.0,15.142857142857142,4084
11.0,11.0,15.142857142857142,4085
11.0,11.0,15.142857142857142,4086
11.0,11.0,15.142857142857142,4087
11.0,11.0,15.142857142857142,4088
11.0,11.0,15.142857142857142,4089
11.0,11.0,16.0,4090
11.0,11.0,16.0,4091
11.0,11.0,16.0,4092
11.0,11.0,16.0,4093
11.0,11.0,16.0,4094
11.0,11.0,16.0,4095
11.0,11.0,16.0,4096
11.0,11.0,16.0,4097
11.0,11.0,16.0,4098
11.0,11.0,16.0,4099
11.0,11.0,16.0,4100
11.0,11.0,16.0,4101
11.0,11.0,16.0,4102
11.0,11.0,16.0,4103
11.0,11.0,16.0,4104
11.0,11.0,16.0,4105
11.0,11.0,16.0,4106
11.0,11.0,16.0,4107
11.0,11.0,16.0,4108
11.0,11.0,16.0,4109
11.0,11.0,16.0,4110
11.0,11.0,16.0,4111
11.0,11.0,16.142857142857142,4112
11.0,11.0,16.142857142857142,4113
11.0,11.0,16.142857142857142,4114
11.0,11.0,16.142857142857142,4115
11.0,11.0,16.142857142857142,4116
11.0,11.0,16.142857142857142,4117
11.0,11.0,16.142857142857142,4118
11.0,11.0,16.142857142857142,4119
11.0,11.0,16.142857142857142,4120
11.0,11.0,16.142857142857142,4121
11.0,11.0,16.142857142857142,4122
11.0,11.0,16.142857142857142,4123
11.0,11.0,16.142857142857142,4124
11.0,11.0,16.142857142857142,4125
11.0,11.0,16.142857142857142,4126
11.0,11.0,16.142857142857142,4127
11.0,11.0,16.142857142857142,4128
11.0,11.0,16.142857142857142,4129
11.0,11.0,16.142857142857142,4130
11.0,11.0,16.142857142857142,4131
11.0,11.0,16.142857142857142,4132
11.0,11.0,16.142857142857142,4133
11.0,11.0,16.142857142857142,4134
11.0,11.0,16.142857142857142,4135
11.0,11.0,16.142857142857142,4136
11.0,11.0,16.142857142857142,4137
11.0,11.0,16.142857142857142,4138
11.0,11.0,16.142857142857142,4139
11.0,11.0,16.142857142857142,4140
11.0,11.0,16.142857142857142,4141
11.0,11.0,16.142857142857142,4142
11.0,11.0,16.142857142857142,4143
11.0,11.0,16.142857142857142,4144
11.0,11.0,16.142857142857142,4145
11.0,11.0,16.142857142857142,4146
11.0,11.0,16.142857142857142,4147
11.0,11.0,16.142857142857142,4148
11.0,11.0,16.142857142857142,4149
11.0,11.0,16.142857142857142,4150
11.0,11.0,16.142857142857142,4151
11.0,11.0,16.142857142857142,4152
11.0,11.0,16.142857142857142,4153
11.0,11.0,16.142857142857142,4154
11.0,11.0,16.142857142857142,4155
11.0,11.0,16.142857142857142,4156
11.0,11.0,16.142857142857142,4157
11.0,11.0,16.142857142857142,4158
11.0,11.0,16.142857142857142,4159
11.0,11.0,16.142857142857142,4160
11.0,11.0,16.285714285714285,4161
11.0,11.0,16.285714285714285,4162
11.0,11.0,16.285714285714285,4163
11.0,11.0,16.285714285714285,4164
11.0,11.0,16.285714285714285,4165
11.0,11.0,16.285714285714285,4166
11.0,11.0,16.285714285714285,4167
11.0,11.0,16.285714285714285,4168
11.0,11.0,16.285714285714285,4169
11.0,11.0,16.285714285714285,4170
11.0,11.0,16.285714285714285,4171
11.0,11.0,16.285714285714285,4172
11.0,11.0,16.285714285714285,4173
11.0,11.0,16.285714285714285,4174
11.0,11.0,16.285714285714285,4175
11.0,11.0,16.285714285714285,4176
11.0,11.0,16.285714285714285,4177
11.0,11.0,16.285714285714285,4178
11.0,11.0,16.285714285714285,4179
11.0,11.0,16.285714285714285,4180
11.0,11.0,16.285714285714285,4181
11.0,11.0,16.285714285714285,4182
11.0,11.0,16.285714285714285,4183
11.0,11.0,16.285714285714285,4184
11.0,11.0,16.285714285714285,4185
11.0,11.0,16.285714285714285,4186
11.0,11.0,16.285714285714285,4187
11.0,11.0,16.285714285714285,4188
11.0,11.0,16.285714285714285,4189
11.0,11.0,16.285714285714285,4190
11.0,11.0,16.285714285714285,4191
11.0,11.0,16.285714285714285,4192
11.0,11.0,16.285714285714285,4193
11.0,11.0,16.285714285714285,4194
11.0,11.0,16.428571428571427,4195
11.0,11.0,16.428571428571427,4196
11.0,11.0,16.428571428571427,4197
11.0,11.0,16.428571428571427,4198
11.0,11.0,16.428571428571427,4199
11.0,11.0,16.428571428571427,4200
11.0,11.0,16.428571428571427,4201
11.0,11.0,16.428571428571427,4202
11.0,11.0,16.428571428571427,4203
11.0,11.0,16.428571428571427,4204
11.0,11.0,16.428571428571427,4205
11.0,11.0,16.428571428571427,4206
11.0,11.0,16.428571428571427,4207
11.0,11.0,16.428571428571427,4208
11.0,11.0,16.428571428571427,4209
11.0,11.0,16.428571428571427,4210
11.0,11.0,16.428571428571427,4211
11.0,11.0,16.428571428571427,4212
11.0,11.0,16.428571428571427,4213
11.0,11.0,16.428571428571427,4214
11.0,11.0,16.428571428571427,4215
11.0,11.0,16.428571428571427,4216
11.0,11.0,16.428571428571427,4217
11.0,11.0,16.428571428571427,4218
11.0,11.0,16.428571428571427,4219
11.0,11.0,16.428571428571427,4220
11.0,11.0,16.428571428571427,4221
11.0,11.0,16.428571428571427,4222
11.0,11.0,16.428571428571427,4223
11.0,11.0,16.428571428571427,4224
11.0,11.0,16.428571428571427,4225
11.0,11.0,16.428571428571427,4226
11.0,11.0,16.428571428571427,4227
11.0,11.0,16.428571428571427,4228
11.0,11.0,16.428571428571427,4229
11.0,11.0,16.428571428571427,4230
11.0,11.0,16.428571428571427,4231
11.0,11.0,16.428571428571427,4232
11.0,11.0,16.428571428571427,4233
11.0,11.0,16.428571428571427,4234
11.0,11.0,16.428571428571427,4235
11.0,11.0,16.428571428571427,4236
11.0,11.0,16.428571428571427,4237
11.0,11.0,16.428571428571427,4238
11.0,11.0,16.428571428571427,4239
11.0,11.0,16.428571428571427,4240
11.0,11.0,16.428571428571427,4241
11.0,11.0,16.428571428571427,4242
11.0,11.0,16.428571428571427,4243
11.0,11.0,16.428571428571427,4244
11.0,11.0,17.285714285714285,4245
11.0,11.0,17.285714285714285,4246
11.0,11.0,17.285714285714285,4247
11.0,11.0,17.285714285714285,4248
11.0,11.0,17.285714285714285,4249
11.0,11.0,17.285714285714285,4250
11.0,11.0,17.285714285714285,4251
11.0,11.0,17.285714285714285,4252
11.0,11.0,17.285714285714285,4253
11.0,11.0,17.285714285714285,4254
11.0,11.0,17.285714285714285,4255
11.0,11.0,17.285714285714285,4256
11.0,11.0,17.285714285714285,4257
11.0,11.0,18.142857142857142,4258
11.0,12.0,18.142857142857142,4259
11.0,12.0,18.142857142857142,4260
11.0,12.0,18.142857142857142,4261
11.0,12.0,18.142857142857142,4262
11.0,12.0,18.142857142857142,4263
11.0,12.0,18.142857142857142,4264
11.0,12.0,18.142857142857142,4265
11.0,12.0,18.142857142857142,4266
11.0,12.0,18.142857142857142,4267
11.0,12.0,18.142857142857142,4268
12.0,12.0,18.285714285714285,4269
12.0,12.0,18.285714285714285,4270
12.0,12.0,18.285714285714285,4271
12.0,12.0,18.285714285714285,4272
12.0,12.0,18.285714285714285,4273
12.0,12.0,18.285714285714285,4274
12.0,12.0,18.285714285714285,4275
12.0,12.0,18.285714285714285,4276
12.0,12.0,18.285714285714285,4277
12.0,12.0,18.285714285714285,4278
12.0,12.0,18.285714285714285,4279
12.0,12.0,18.285714285714285,4280
12.0,12.0,18.285714285714285,4281
12.0,12.0,18.285714285714285,4282
12.0,12.0,18.285714285714285,4283
12.0,12.0,18.285714285714285,4284
12.0,12.0,18.285714285714285,4285
12.0,12.0,18.285714285714285,4286
12.0,12.0,18.285714285714285,4287
12.0,12.0,18.285714285714285,4288
12.0,12.0,18.285714285714285,4289
12.0,12.0,18.285714285714285,4290
12.0,12.0,18.285714285714285,4291
12.0,12.0,18.285714285714285,4292
12.0,12.0,18.285714285714285,4293
12.0,12.0,18.285714285714285,4294
12.0,12.0,18.285714285714285,4295
12.0,12.0,18.285714285714285,4296
12.0,12.0,18.285714285714285,4297
12.0,12.0,18.285714285714285,4298
12.0,12.0,18.285714285714285,4299
12.0,12.0,18.285714285714285,4300
12.0,12.0,18.285714285714285,4301
12.0,12.0,18.285714285714285,4302
12.0,12.0,18.285714285714285,4303
12.0,12.0,18.285714285714285,4304
12.0,12.0,18.285714285714285,4305
12.0,12.0,18.285714285714285,4306
12.0,12.0,18.285714285714285,4307
12.0,12.0,18.285714285714285,4308
12.0,12.0,18.285714285714285,4309
12.0,12.0,18.285714285714285,4310
12.0,12.0,18.285714285714285,4311
12.0,12.0,18.285714285714285,4312
12.0,12.0,18.285714285714285,4313
12.0,12.0,18.285714285714285,4314
12.0,12.0,18.285714285714285,4315
12.0,12.0,18.285714285714285,4316
12.0,12.0,18.285714285714285,4317
12.0,12.0,18.285714285714285,4318
12.0,12.0,18.285714285714285,4319
12.0,12.0,18.285714285714285,4320
12.0,12.0,18.428571428571427,4321
12.0,12.0,18.428571428571427,4322
12.0,12.0,19.285714285714285,4323
12.0,12.0,19.285714285714285,4324
12.0,12.0,19.285714285714285,4325
12.0,12.0,19.285714285714285,4326
12.0,12.0,19.285714285714285,4327
12.0,12.0,19.285714285714285,4328
12.0,13.0,19.285714285714285,4329
12.0,13.0,19.285714285714285,4330
12.0,13.0,19.285714285714285,4331
12.0,13.0,19.285714285714285,4332
13.0,13.0,19.285714285714285,4333
13.0,13.0,19.285714285714285,4334
13.0,13.0,19.285714285714285,4335
13.0,13.0,19.285714285714285,4336
13.0,13.0,19.285714285714285,4337
13.0,13.0,19.285714285714285,4338
13.0,13.0,19.285714285714285,4339
13.0,13.0,19.285714285714285,4340
13.0,13.0,19.285714285714285,4341
13.0,13.0,19.285714285714285,4342
13.0,13.0,19.285714285714285,4343
13.0,13.0,19.285714285714285,4344
13.0,13.0,19.285714285714285,4345
